99	2015-03-27	561	545	531	55824655872	55757482752	55703695872	51.99	51.93	51.88
100	2015-03-28	562	545	532	55869975552	55801431552	55746596352	52.03	51.97	51.92
101	2015-03-29	562	545	532	55915295232	55845380352	55789496832	52.08	52.01	51.96
102	2015-03-30	563	546	532	55960695552	55889409792	55832397312	52.12	52.05	52.00
103	2015-03-31	563	546	532	56006095872	55933439232	55875297792	52.16	52.09	52.04
104	2015-04-01	564	546	532	56051576832	55977468672	55918198272	52.20	52.13	52.08
105	2015-04-02	564	547	533	56097057792	56021578752	55961179392	52.24	52.17	52.12
106	2015-04-03	565	547	533	56142619392	56065688832	56004160512	52.29	52.22	52.16
107	2015-04-04	565	547	533	56188180992	56109798912	56047141632	52.33	52.26	52.20
108	2015-04-05	566	548	533	56233823232	56153989632	56090122752	52.37	52.30	52.24
109	2015-04-06	566	548	533	56279465472	56198180352	56133103872	52.41	52.34	52.28
110	2015-04-07	567	548	534	56325188352	56242371072	56176165632	52.46	52.38	52.32
111	2015-04-08	567	549	534	56370911232	56286642432	56219227392	52.50	52.42	52.36
112	2015-04-09	568	549	534	56416714752	56330913792	56262289152	52.54	52.46	52.40
113	2015-04-10	568	549	534	56462518272	56375185152	56305350912	52.58	52.50	52.44
114	2015-04-11	569	550	534	56508402432	56419537152	56348412672	52.63	52.54	52.48
115	2015-04-12	569	550	535	56554286592	56463889152	56391555072	52.67	52.59	52.52
116	2015-04-13	570	550	535	56600251392	56508241152	56434697472	52.71	52.63	52.56
117	2015-04-14	570	551	535	56646216192	56552673792	56477839872	52.76	52.67	52.60
118	2015-04-15	571	551	535	56692261632	56597106432	56520982272	52.80	52.71	52.64
119	2015-04-16	571	551	535	56738307072	56641539072	56564124672	52.84	52.75	52.68
120	2015-04-17	572	552	536	56784433152	56686052352	56607347712	52.88	52.79	52.72
121	2015-04-18	572	552	536	56830559232	56730565632	56650570752	52.93	52.83	52.76
122	2015-04-19	573	552	536	56876765952	56775078912	56693793792	52.97	52.88	52.80
123	2015-04-20	573	553	536	56922972672	56819672832	56737016832	53.01	52.92	52.84
124	2015-04-21	574	553	536	56969260032	56864266752	56780239872	53.06	52.96	52.88
125	2015-04-22	574	553	537	57015547392	56908860672	56823543552	53.10	53.00	52.92
126	2015-04-23	575	554	537	57061915392	56953535232	56866847232	53.14	53.04	52.96
127	2015-04-24	575	554	537	57108283392	56998209792	56910150912	53.19	53.08	53.00
128	2015-04-25	576	554	537	57154732032	57042884352	56953454592	53.23	53.13	53.04
129	2015-04-26	576	555	537	57201180672	57087639552	56996758272	53.27	53.17	53.08
130	2015-04-27	577	555	538	57247709952	57132394752	57040142592	53.32	53.21	53.12
131	2015-04-28	577	555	538	57294239232	57177149952	57083526912	53.36	53.25	53.16
132	2015-04-29	578	556	538	57340849152	57221985792	57126911232	53.40	53.29	53.20
133	2015-04-30	578	556	538	57387459072	57266821632	57170295552	53.45	53.33	53.24
134	2015-05-01	579	556	538	57434149632	57311657472	57213679872	53.49	53.38	53.28
135	2015-05-02	579	557	539	57480840192	57356573952	57257144832	53.53	53.42	53.32
136	2015-05-03	580	557	539	57527611392	57401490432	57300609792	53.58	53.46	53.37
137	2015-05-04	580	557	539	57574382592	57446406912	57344074752	53.62	53.50	53.41
138	2015-05-05	581	558	539	57621234432	57491404032	57387539712	53.66	53.54	53.45
139	2015-05-06	581	558	539	57668086272	57536401152	57431004672	53.71	53.58	53.49
140	2015-05-07	582	558	540	57715018752	57581398272	57474550272	53.75	53.63	53.53
141	2015-05-08	582	559	540	57761951232	57626476032	57518095872	53.80	53.67	53.57
142	2015-05-09	583	559	540	57808964352	57671553792	57561641472	53.84	53.71	53.61
143	2015-05-10	583	559	540	57855977472	57716631552	57605187072	53.88	53.75	53.65
144	2015-05-11	584	560	540	57903071232	57761789952	57648732672	53.93	53.79	53.69
145	2015-05-12	584	560	541	57950164992	57806948352	57692358912	53.97	53.84	53.73
146	2015-05-13	585	560	541	57997339392	57852106752	57735985152	54.01	53.88	53.77
147	2015-05-14	585	561	541	58044513792	57897345792	57779611392	54.06	53.92	53.81
148	2015-05-15	586	561	541	58091768832	57942584832	57823237632	54.10	53.96	53.85
149	2015-05-16	586	561	541	58139023872	57987823872	57866863872	54.15	54.01	53.89
150	2015-05-17	587	562	542	58186359552	58033143552	57910570752	54.19	54.05	53.93
151	2015-05-18	587	562	542	58233695232	58078463232	57954277632	54.23	54.09	53.97
152	2015-05-19	588	562	542	58281111552	58123782912	57997984512	54.28	54.13	54.01
153	2015-05-20	588	563	542	58328527872	58169183232	58041691392	54.32	54.17	54.06
154	2015-05-21	589	563	542	58376024832	58214583552	58085398272	54.37	54.22	54.10
155	2015-05-22	589	563	543	58423521792	58259983872	58129185792	54.41	54.26	54.14
156	2015-05-23	590	564	543	58471099392	58305464832	58172973312	54.46	54.30	54.18
157	2015-05-24	590	564	543	58518676992	58350945792	58216760832	54.50	54.34	54.22
158	2015-05-25	591	564	543	58566335232	58396426752	58260548352	54.54	54.39	54.26
159	2015-05-26	591	565	543	58613993472	58441988352	58304335872	54.59	54.43	54.30
160	2015-05-27	592	565	544	58661732352	58487549952	58348204032	54.63	54.47	54.34
161	2015-05-28	592	565	544	58709471232	58533111552	58392072192	54.68	54.51	54.38
162	2015-05-29	593	566	544	58757290752	58578753792	58435940352	54.72	54.56	54.42
163	2015-05-30	593	566	544	58805110272	58624396032	58479808512	54.77	54.60	54.46
164	2015-05-31	594	566	544	58853010432	58670038272	58523676672	54.81	54.64	54.50
165	2015-06-01	594	567	545	58900910592	58715761152	58567625472	54.86	54.68	54.55
166	2015-06-02	595	567	545	58948891392	58761484032	58611574272	54.90	54.73	54.59
167	2015-06-03	595	567	545	58996872192	58807206912	58655523072	54.95	54.77	54.63
168	2015-06-04	596	568	545	59044933632	58853010432	58699471872	54.99	54.81	54.67
169	2015-06-05	596	568	545	59092995072	58898813952	58743420672	55.03	54.85	54.71
170	2015-06-06	597	568	546	59141137152	58944617472	58787450112	55.08	54.90	54.75
171	2015-06-07	597	569	546	59189279232	58990501632	58831479552	55.12	54.94	54.79
172	2015-06-08	598	569	546	59237501952	59036385792	58875508992	55.17	54.98	54.83
173	2015-06-09	598	569	546	59285724672	59082269952	58919538432	55.21	55.02	54.87
174	2015-06-10	599	570	546	59334028032	59128234752	58963567872	55.26	55.07	54.91
175	2015-06-11	599	570	547	59382331392	59174199552	59007677952	55.30	55.11	54.96
176	2015-06-12	600	570	547	59430715392	59220164352	59051788032	55.35	55.15	55.00
177	2015-06-13	600	571	547	59479099392	59266209792	59095898112	55.39	55.20	55.04
178	2015-06-14	601	571	547	59527564032	59312255232	59140008192	55.44	55.24	55.08
179	2015-06-15	601	571	547	59576028672	59358300672	59184118272	55.48	55.28	55.12
180	2015-06-16	602	572	548	59624573952	59404426752	59228308992	55.53	55.32	55.16
181	2015-06-17	602	572	548	59673119232	59450552832	59272499712	55.57	55.37	55.20
182	2015-06-18	603	572	548	59721745152	59496678912	59316690432	55.62	55.41	55.24
183	2015-06-19	603	573	548	59770371072	59542885632	59360881152	55.67	55.45	55.28
184	2015-06-20	604	573	548	59819077632	59589092352	59405071872	55.71	55.50	55.33
185	2015-06-21	604	573	549	59867784192	59635299072	59449343232	55.76	55.54	55.37
186	2015-06-22	605	574	549	59916571392	59681586432	59493614592	55.80	55.58	55.41
187	2015-06-23	605	574	549	59965358592	59727873792	59537885952	55.85	55.63	55.45
188	2015-06-24	606	574	549	60014226432	59774161152	59582157312	55.89	55.67	55.49
189	2015-06-25	606	575	549	60063094272	59820529152	59626428672	55.94	55.71	55.53
190	2015-06-26	607	575	550	60112042752	59866897152	59670780672	55.98	55.76	55.57
191	2015-06-27	607	575	550	60160991232	59913265152	59715132672	56.03	55.80	55.61
192	2015-06-28	608	576	550	60210020352	59959713792	59759484672	56.07	55.84	55.66
193	2015-06-29	608	576	550	60259049472	60006162432	59803836672	56.12	55.89	55.70
194	2015-06-30	609	576	550	60308159232	60052611072	59848188672	56.17	55.93	55.74
195	2015-07-01	609	577	551	60357268992	60099140352	59892621312	56.21	55.97	55.78
196	2015-07-02	610	577	551	60406459392	60145669632	59937053952	56.26	56.02	55.82
197	2015-07-03	610	577	551	60455649792	60192198912	59981486592	56.30	56.06	55.86
198	2015-07-04	611	578	551	60504920832	60238808832	60025919232	56.35	56.10	55.90
199	2015-07-05	611	578	551	60554191872	60285418752	60070351872	56.40	56.15	55.94
200	2015-07-06	612	578	552	60603543552	60332028672	60114865152	56.44	56.19	55.99
201	2015-07-07	612	579	552	60652895232	60378719232	60159378432	56.49	56.23	56.03
202	2015-07-08	613	579	552	60702327552	60425409792	60203891712	56.53	56.28	56.07
203	2015-07-09	613	579	552	60751759872	60472100352	60248404992	56.58	56.32	56.11
204	2015-07-10	614	580	552	60801272832	60518871552	60292918272	56.63	56.36	56.15
205	2015-07-11	614	580	553	60850785792	60565642752	60337512192	56.67	56.41	56.19
206	2015-07-12	615	580	553	60900379392	60612413952	60382106112	56.72	56.45	56.24
207	2015-07-13	615	581	553	60949972992	60659265792	60426700032	56.76	56.49	56.28
208	2015-07-14	616	581	553	60999647232	60706117632	60471293952	56.81	56.54	56.32
209	2015-07-15	616	581	553	61049321472	60752969472	60515887872	56.86	56.58	56.36
210	2015-07-16	617	582	554	61099076352	60799901952	60560562432	56.90	56.62	56.40
211	2015-07-17	617	582	554	61148831232	60846834432	60605236992	56.95	56.67	56.44
212	2015-07-18	618	582	554	61198666752	60893766912	60649911552	57.00	56.71	56.48
213	2015-07-19	618	583	554	61248502272	60940780032	60694586112	57.04	56.76	56.53
214	2015-07-20	619	583	554	61298418432	60987793152	60739260672	57.09	56.80	56.57
215	2015-07-21	619	583	555	61348334592	61034806272	60784015872	57.14	56.84	56.61
216	2015-07-22	620	584	555	61398331392	61081900032	60828771072	57.18	56.89	56.65
217	2015-07-23	620	584	555	61448328192	61128993792	60873526272	57.23	56.93	56.69
218	2015-07-24	621	584	555	61498405632	61176087552	60918281472	57.27	56.97	56.73
219	2015-07-25	621	585	555	61548483072	61223261952	60963036672	57.32	57.02	56.78
220	2015-07-26	622	585	556	61598641152	61270436352	61007872512	57.37	57.06	56.82
221	2015-07-27	622	585	556	61648799232	61317610752	61052708352	57.41	57.11	56.86
222	2015-07-28	623	586	556	61699037952	61364865792	61097544192	57.46	57.15	56.90
223	2015-07-29	623	586	556	61749276672	61412120832	61142380032	57.51	57.19	56.94
224	2015-07-30	624	586	556	61799596032	61459375872	61187215872	57.56	57.24	56.99
225	2015-07-31	624	587	557	61849915392	61506711552	61232132352	57.60	57.28	57.03
226	2015-08-01	625	587	557	61900315392	61554047232	61277048832	57.65	57.33	57.07
